Ticker,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,JNJ,JNJ,JNJ,JPM,JPM,JPM,META,META,META,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,TSLA,TSLA,TSLA
Price,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume,Adj Close,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,191.28829956054688,193.97000122070312,85213200,130.36000061035156,130.36000061035156,54350700,152.51451110839844,165.52000427246094,7580000,135.8315887451172,145.44000244140625,14212800,284.7454833984375,286.9800109863281,19694900,333.3891296386719,340.5400085449219,26832800,42.26895523071289,42.301998138427734,501148000,261.7699890136719,261.7699890136719,112620800
2023-07-03,189.79917907714844,192.4600067138672,31458200,130.22000122070312,130.22000122070312,28264800,150.51502990722656,163.35000610351562,4033700,136.92430114746094,146.61000061035156,8021600,283.79290771484375,286.0199890136719,8629300,330.8926696777344,337.989990234375,12508700,42.37986755371094,42.41299819946289,198209000,279.82000732421875,279.82000732421875,119685900
2023-07-05,188.68479919433594,191.3300018310547,46920300,130.3800048828125,130.3800048828125,35895400,150.01744079589844,162.80999755859375,7224600,136.01217651367188,144.63999938964844,8934900,292.07794189453125,294.3699951171875,33865500,331.04931640625,338.1499938964844,18172400,42.28395462036133,42.31700134277344,323618000,282.4800109863281,282.4800109863281,131530900
2023-07-06,189.15814208984375,191.80999755859375,45094300,128.36000061035156,128.36000061035156,40639900,148.90252685546875,161.60000610351562,6332500,134.66744995117188,143.2100067138672,9709500,289.7164001464844,291.989990234375,47600500,334.1037292480469,341.2699890136719,28161200,42.07011795043945,42.10300064086914,303582000,276.5400085449219,276.5400085449219,120332100
2023-07-07,188.0437469482422,190.67999267578125,46815000,129.77999877929688,129.77999877929688,41992300,146.73719787597656,159.25,7022200,135.7300262451172,144.33999633789062,8981500,288.2678527832031,290.5299987792969,25586000,330.13885498046875,337.2200012207031,21214800,42.46980285644531,42.50299835205078,355881000,274.42999267578125,274.42999267578125,113879200
2023-07-10,186.0023956298828,188.61000061035156,59922200,127.12999725341797,127.12999725341797,61889300,146.9767303466797,159.50999450683594,5739200,136.49172973632812,145.14999389648438,9100100,291.8100280761719,294.1000061035156,37058300,324.86199951171875,331.8299865722656,32791400,42.147064208984375,42.18000030517578,353908000,269.6099853515625,269.6099853515625,119425400
2023-07-11,185.47972106933594,188.0800018310547,46638100,128.77999877929688,128.77999877929688,49951500,146.16590881347656,158.6300048828125,6606700,138.6262969970703,147.4199981689453,11260900,295.9674072265625,298.2900085449219,27585900,325.48858642578125,332.4700012207031,26698200,42.37187576293945,42.404998779296875,298244000,269.7900085449219,269.7900085449219,91972400
2023-07-12,187.14637756347656,189.77000427246094,60750200,130.8000030517578,130.8000030517578,54022800,145.6591033935547,158.0800018310547,6940400,139.31275939941406,148.14999389648438,11323200,306.9313659667969,309.3399963378906,36677100,330.1192932128906,337.20001220703125,29995300,43.867706298828125,43.902000427246094,481277000,271.989990234375,271.989990234375,95672100
2023-07-13,187.9056854248047,190.5399932861328,41342300,134.3000030517578,134.3000030517578,61170900,146.3317413330078,158.80999755859375,6401700,139.9898223876953,148.8699951171875,11234900,310.9696960449219,313.4100036621094,30281000,335.4646301269531,342.6600036621094,20567200,45.94109344482422,45.97700119018555,478204000,277.8999938964844,277.8999938964844,112681500
2023-07-14,188.05364990234375,190.69000244140625,41616200,134.67999267578125,134.67999267578125,54487100,147.30845642089844,159.8699951171875,5362200,140.8361358642578,149.77000427246094,27028400,306.4650573730469,308.8699951171875,23054100,337.9904479980469,345.239990234375,28352700,45.4334831237793,45.46900177001953,772075000,281.3800048828125,281.3800048828125,120062400
2023-07-17,191.30801391601562,193.99000549316406,50520200,133.55999755859375,133.55999755859375,48450200,146.57130432128906,159.07000732421875,5486800,144.23081970214844,153.3800048828125,17262400,308.2013854980469,310.6199951171875,25323100,338.47015380859375,345.7300109863281,20363900,46.42470169067383,46.46099853515625,510488000,290.3800048828125,290.3800048828125,131569600
2023-07-18,191.05162048339844,193.72999572753906,48288200,132.8300018310547,132.8300018310547,54882900,146.56210327148438,159.05999755859375,6332500,144.4940948486328,153.66000366210938,13491700,309.6202697753906,312.04998779296875,20731900,351.9411926269531,359.489990234375,64738600,47.456905364990234,47.49399948120117,569164000,293.3399963378906,293.3399963378906,112120300
2023-07-19,192.40267944335938,195.10000610351562,80507300,135.36000061035156,135.36000061035156,54531000,146.2672576904297,158.74000549316406,7522600,145.04888916015625,154.25,12510000,313.5494384765625,316.010009765625,21763700,347.6238098144531,355.0799865722656,39732900,47.040225982666016,47.07699966430664,427502000,291.260009765625,291.260009765625,142355400
2023-07-20,190.45989990234375,193.1300048828125,59581200,129.9600067138672,129.9600067138672,59820600,155.1497802734375,168.3800048828125,21892900,146.83558654785156,156.14999389648438,9935900,300.1644287109375,302.5199890136719,23836900,339.58624267578125,346.8699951171875,33778400,45.48444366455078,45.52000045776367,537865000,262.8999938964844,262.8999938964844,175158300
2023-07-21,189.28634643554688,191.94000244140625,71951700,130.0,130.0,133307300,156.8175811767578,170.19000244140625,12080000,145.70713806152344,154.9499969482422,10636400,291.96881103515625,294.260009765625,42139300,336.55126953125,343.7699890136719,69405400,44.274383544921875,44.308998107910156,963769000,260.0199890136719,260.0199890136719,161796100
2023-07-24,190.0851287841797,192.75,45377800,128.8000030517578,128.8000030517578,45591100,157.63763427734375,171.0800018310547,15155400,148.5751953125,158.0,14381400,289.33941650390625,291.6099853515625,24915700,337.8631591796875,345.1099853515625,26678100,44.57715606689453,44.61199951171875,382516000,269.05999755859375,269.05999755859375,136508500
2023-07-25,190.943115234375,193.6199951171875,37283200,129.1300048828125,129.1300048828125,39236700,158.84469604492188,172.38999938964844,13790100,147.4656219482422,156.82000732421875,9944700,292.1771240234375,294.4700012207031,19585600,343.6098937988281,350.9800109863281,41637700,45.6433219909668,45.67900085449219,348081000,265.2799987792969,265.2799987792969,112757300
2023-07-26,191.81097412109375,194.5,47471900,128.14999389648438,128.14999389648438,53910100,159.1488037109375,172.72000122070312,14288200,148.34951782226562,157.75999450683594,8728600,296.2452697753906,298.57000732421875,47256900,330.67724609375,337.7699890136719,58383700,45.416500091552734,45.45199966430664,364237000,264.3500061035156,264.3500061035156,95856200
2023-07-27,190.54864501953125,193.22000122070312,47460200,128.25,128.25,52610700,160.04258728027344,173.69000244140625,12446400,146.7133331298828,156.02000427246094,10778400,309.2829284667969,311.7099914550781,64229200,323.7753601074219,330.7200012207031,39635300,45.8641471862793,45.900001525878906,455976000,255.7100067138672,255.7100067138672,103697300
2023-07-28,193.12255859375,195.8300018310547,48291400,132.2100067138672,132.2100067138672,46317400,160.7705078125,174.47999572753906,14138800,147.5502471923828,156.91000366210938,9103800,322.9457092285156,325.4800109863281,39220300,331.2646789550781,338.3699951171875,28484900,46.71348190307617,46.75,331194000,266.44000244140625,266.44000244140625,111446000
2023-07-31,193.73402404785156,196.4499969482422,38824100,133.67999267578125,133.67999267578125,41901500,154.3665771484375,167.52999877929688,22632700,148.53758239746094,157.9600067138672,8892700,316.1192626953125,318.6000061035156,25799600,328.8661804199219,335.9200134277344,25446000,46.6925048828125,46.729000091552734,251055000,267.42999267578125,267.42999267578125,84582200
2023-08-01,192.90562438964844,195.61000061035156,35175100,131.69000244140625,131.69000244140625,42098500,155.61973571777344,168.88999938964844,15810300,147.80410766601562,157.17999267578125,6853900,320.197265625,322.7099914550781,22817900,329.2773132324219,336.3399963378906,18311900,46.47066879272461,46.50699996948242,237858000,261.07000732421875,261.07000732421875,83166000
2023-08-02,189.91748046875,192.5800018310547,50389300,128.2100067138672,128.2100067138672,51027600,156.55958557128906,169.91000366210938,14595600,146.13027954101562,155.39999389648438,8299400,311.8627014160156,314.30999755859375,20461100,320.6229553222656,327.5,27761300,44.23442459106445,44.26900100708008,530142000,254.11000061035156,254.11000061035156,101752900
2023-08-03,188.5270233154297,191.1699981689453,61235200,128.91000366210938,128.91000366210938,88585200,157.23219299316406,170.63999938964844,17424800,147.02366638183594,156.35000610351562,6084000,310.7513427734375,313.19000244140625,15180200,319.80059814453125,326.6600036621094,18253700,44.480224609375,44.51499938964844,324176000,259.32000732421875,259.32000732421875,97569100
2023-08-04,179.4739227294922,181.99000549316406,115956800,139.57000732421875,139.57000732421875,153128500,155.75796508789062,169.0399932861328,23415100,146.7133331298828,156.02000427246094,6209400,308.3105773925781,310.7300109863281,17612800,320.8970642089844,327.7799987792969,23741500,44.645103454589844,44.68000030517578,362666000,253.86000061035156,253.86000061035156,99539900
2023-08-07,176.3773651123047,178.85000610351562,97576100,142.22000122070312,142.22000122070312,71213100,159.49893188476562,173.10000610351562,17736400,147.4091796875,156.75999450683594,7251800,314.09515380859375,316.55999755859375,16236500,323.1781005859375,330.1099853515625,17741500,45.38152313232422,45.41699981689453,322154000,251.4499969482422,251.4499969482422,111097900
2023-08-08,177.314208984375,179.8000030517578,67823000,139.94000244140625,139.94000244140625,51710500,159.5726318359375,173.17999267578125,27378700,146.58168029785156,155.8800048828125,8623400,310.2056579589844,312.6400146484375,15183500,319.2033996582031,326.04998779296875,22327600,44.62911605834961,44.66400146484375,353843000,249.6999969482422,249.6999969482422,96642200
2023-08-09,175.72645568847656,178.19000244140625,60378500,137.85000610351562,137.85000610351562,50017300,159.47128295898438,173.07000732421875,42974400,144.61631774902344,153.7899932861328,6277800,302.83349609375,305.2099914550781,19955800,315.4636535644531,322.2300109863281,22373300,42.52075958251953,42.55400085449219,586449000,242.19000244140625,242.19000244140625,101596300
2023-08-10,175.50950622558594,177.97000122070312,54686900,138.55999755859375,138.55999755859375,58928400,158.64199829101562,172.1699981689453,48213800,144.4000701904297,153.55999755859375,5995100,303.359375,305.739990234375,14358900,316.14892578125,322.92999267578125,20113700,42.354896545410156,42.38800048828125,492705000,245.33999633789062,245.33999633789062,109498600
2023-08-11,175.56875610351562,177.7899932861328,52036700,138.41000366210938,138.41000366210938,42905800,160.1900177001953,173.85000610351562,45905600,145.23696899414062,154.4499969482422,5180700,299.2913513183594,301.6400146484375,14046300,314.2692565917969,321.010009765625,24355500,40.823089599609375,40.85499954223633,533085000,242.64999389648438,242.64999389648438,99038600
2023-08-14,177.21788024902344,179.4600067138672,43675600,140.57000732421875,140.57000732421875,47148700,159.81222534179688,173.44000244140625,64036900,145.53787231445312,154.77000427246094,5044300,303.805908203125,306.19000244140625,15641900,317.235595703125,324.0400085449219,18836100,43.71882629394531,43.75299835205078,690286000,239.75999450683594,239.75999450683594,98595300
2023-08-15,175.2329864501953,177.4499969482422,43622600,137.6699981689453,137.6699981689453,42781500,159.3514862060547,172.94000244140625,88958100,141.83291625976562,150.8300018310547,10300300,299.5989074707031,301.95001220703125,11623600,315.10137939453125,321.8599853515625,16966300,43.905677795410156,43.939998626708984,676512000,232.9600067138672,232.9600067138672,88197600
2023-08-16,174.36399841308594,176.57000732421875,46964900,135.07000732421875,135.07000732421875,41675900,158.84469604492188,172.38999938964844,85832700,141.23109436035156,150.19000244140625,6978200,291.99853515625,294.2900085449219,18547700,314.3361511230469,320.3999938964844,20698900,43.45203399658203,43.486000061035156,527451000,225.60000610351562,225.60000610351562,112484500
2023-08-17,171.82608032226562,174.0,66062900,133.97999572753906,133.97999572753906,48354100,160.33741760253906,174.00999450683594,70904200,139.76414489746094,148.6300048828125,9953900,282.87017822265625,285.0899963378906,23950100,310.8828430175781,316.8800048828125,21257200,43.31015396118164,43.34400177001953,452395000,219.22000122070312,219.22000122070312,120718400
2023-08-18,172.30995178222656,174.49000549316406,61172200,133.22000122070312,133.22000122070312,48497700,158.93687438964844,172.49000549316406,49631700,140.0838623046875,148.97000122070312,8517500,281.04449462890625,283.25,35347900,310.4903869628906,316.4800109863281,24755000,43.26518249511719,43.29899978637695,583768000,215.49000549316406,215.49000549316406,136276600
2023-08-21,173.64309692382812,175.83999633789062,46311900,134.67999267578125,134.67999267578125,41442500,154.2007293701172,167.35000610351562,151319500,140.56341552734375,149.47999572753906,8327000,287.6427307128906,289.8999938964844,20181500,315.78814697265625,321.8800048828125,24040000,46.93031311035156,46.96699905395508,692573000,231.27999877929688,231.27999877929688,135702700
2023-08-22,175.01571655273438,177.22999572753906,42038900,134.25,134.25,32905400,152.97523498535156,166.02000427246094,56834800,137.64834594726562,146.3800048828125,9673300,285.3606872558594,287.6000061035156,12980200,316.3571472167969,322.4599914550781,16084600,45.63233184814453,45.667999267578125,755293000,233.19000244140625,233.19000244140625,130442800
2023-08-23,178.85714721679688,181.1199951171875,52722800,135.52000427246094,135.52000427246094,42801000,151.60232543945312,164.52999877929688,119011400,138.57931518554688,147.3699951171875,7858000,291.94891357421875,294.239990234375,18287000,320.8112487792969,327.0,21166400,47.07920455932617,47.11600112915039,779046000,236.86000061035156,236.86000061035156,101077600
2023-08-24,174.17636108398438,176.3800048828125,54945800,131.83999633789062,131.83999633789062,43646300,152.11827087402344,165.08999633789062,70755100,138.4476318359375,147.22999572753906,6534000,284.51727294921875,286.75,18360900,313.914306640625,319.9700012207031,23281400,47.12615966796875,47.16299819946289,1156044000,230.0399932861328,230.0399932861328,99777400
2023-08-25,176.37850952148438,178.61000061035156,51449600,133.25999450683594,133.25999450683594,44147500,154.29940795898438,166.25,18185500,138.27841186523438,147.0500030517578,6695500,283.2769775390625,285.5,23701400,316.86737060546875,322.9800109863281,21684100,45.9820556640625,46.018001556396484,925341000,238.58999633789062,238.58999633789062,106612200
2023-08-28,177.9387664794922,180.19000244140625,43820700,133.13999938964844,133.13999938964844,34108400,152.48025512695312,164.2899932861328,18458000,138.75794982910156,147.55999755859375,5094100,287.9999084472656,290.260009765625,14239300,317.57366943359375,323.70001220703125,14808500,46.79841613769531,46.834999084472656,685192000,238.82000732421875,238.82000732421875,107673700
2023-08-29,181.8196563720703,184.1199951171875,53003900,134.91000366210938,134.91000366210938,38646100,152.4988250732422,164.30999755859375,12208600,139.8863983154297,148.75999450683594,6337000,295.6697082519531,297.989990234375,20844500,322.1946105957031,328.4100036621094,19284600,48.74589157104492,48.784000396728516,701397000,257.17999267578125,257.17999267578125,134047600
2023-08-30,185.30555725097656,187.64999389648438,60813900,135.07000732421875,135.07000732421875,36137000,151.96051025390625,163.72999572753906,9939100,139.3221893310547,148.16000366210938,6277300,292.8022155761719,295.1000061035156,17717000,322.5673522949219,328.7900085449219,15222100,49.22552490234375,49.263999938964844,735206000,256.8999938964844,256.8999938964844,121988400
2023-08-31,185.52279663085938,187.8699951171875,60794500,138.00999450683594,138.00999450683594,58781300,150.057861328125,161.67999267578125,15333000,137.601318359375,146.3300018310547,10933900,293.5860595703125,295.8900146484375,17229900,321.5568542480469,327.760009765625,26411000,49.31645584106445,49.35499954223633,528570000,258.0799865722656,258.0799865722656,108861700
2023-09-01,187.0929718017578,189.4600067138672,45766500,138.1199951171875,138.1199951171875,40991500,148.9441375732422,160.47999572753906,8610100,138.06211853027344,146.82000732421875,7903500,294.0722961425781,296.3800048828125,12842300,322.4398193359375,328.6600036621094,14942000,48.471107482910156,48.50899887084961,463830000,245.00999450683594,245.00999450683594,132541600
2023-09-05,187.32994079589844,189.6999969482422,45280000,137.27000427246094,137.27000427246094,40636700,149.1297607421875,160.67999267578125,9019800,136.53871154785156,145.1999969482422,7854700,297.8128967285156,300.1499938964844,14956000,327.23724365234375,333.54998779296875,18553900,48.51007843017578,48.54800033569336,382653000,256.489990234375,256.489990234375,129469600
2023-09-06,180.62477111816406,182.91000366210938,81755800,135.36000061035156,135.36000061035156,41785500,146.65167236328125,158.00999450683594,9753800,136.3130645751953,144.9600067138672,8629200,296.840576171875,299.1700134277344,15418100,326.5799560546875,332.8800048828125,17535800,47.028114318847656,47.06100082397461,468670000,251.9199981689453,251.9199981689453,116959800
2023-09-07,175.34161376953125,177.55999755859375,112488800,137.85000610351562,137.85000610351562,48498900,148.52647399902344,160.02999877929688,9931800,135.14700317382812,143.72000122070312,8373700,296.3444519042969,298.6700134277344,33748700,323.6661376953125,329.9100036621094,18381000,46.20869064331055,46.24100112915039,433330000,251.49000549316406,251.49000549316406,115312900
2023-09-08,175.953857421875,178.17999267578125,65551300,138.22999572753906,138.22999572753906,38348200,149.01834106445312,160.55999755859375,6957000,135.25045776367188,143.8300018310547,7107900,295.5705261230469,297.8900146484375,17548000,327.9436340332031,334.2699890136719,19530100,45.54015350341797,45.571998596191406,473069000,248.5,248.5,118367700
2023-09-11,177.119140625,179.36000061035156,58953100,143.10000610351562,143.10000610351562,56764500,150.9674530029297,162.66000366210938,6309300,135.84291076660156,144.4600067138672,6854200,305.1651916503906,307.55999755859375,19489300,331.544189453125,337.94000244140625,16583300,45.14643096923828,45.178001403808594,473966000,273.5799865722656,273.5799865722656,174667900
2023-09-12,174.09735107421875,176.3000030517578,90370200,141.22999572753906,141.22999572753906,42668500,151.82130432128906,163.5800018310547,6045800,137.61074829101562,146.33999633789062,8363200,299.3111877441406,301.6600036621094,13480400,325.490966796875,331.7699890136719,17565500,44.83864212036133,44.869998931884766,349256000,267.4800109863281,267.4800109863281,135999900
2023-09-13,172.03347778320312,174.2100067138672,84267900,144.85000610351562,144.85000610351562,60465200,152.2018280029297,163.99000549316406,7397500,137.6765899658203,146.41000366210938,8325900,302.6846923828125,305.05999755859375,13210900,329.6997375488281,336.05999755859375,16544400,45.45322036743164,45.48500061035156,398355000,271.29998779296875,271.29998779296875,111673700
2023-09-14,173.54437255859375,175.74000549316406,60895800,144.72000122070312,144.72000122070312,64033600,151.9698028564453,163.74000549316406,7758400,140.34716796875,149.25,10034900,309.2928466796875,311.7200012207031,19343100,332.289794921875,338.70001220703125,20267000,45.54914855957031,45.58100128173828,370097000,276.0400085449219,276.0400085449219,107709800
2023-09-15,172.82347106933594,175.00999450683594,109259500,140.38999938964844,140.38999938964844,102909300,149.8444061279297,161.4499969482422,13392100,139.9334259033203,148.80999755859375,19863400,297.9716796875,300.30999755859375,28131100,323.9703369140625,330.2200012207031,37679800,43.869319915771484,43.900001525878906,506831000,274.3900146484375,274.3900146484375,133692300
2023-09-18,175.74649047851562,177.97000122070312,67257600,139.97999572753906,139.97999572753906,42823500,150.7910614013672,162.47000122070312,5789000,140.2248992919922,149.1199951171875,6512400,300.19427490234375,302.54998779296875,14234200,322.832275390625,329.05999755859375,16834200,43.93528366088867,43.965999603271484,500271000,265.2799987792969,265.2799987792969,101543300
2023-09-19,176.832763671875,179.07000732421875,51826900,137.6300048828125,137.6300048828125,61482500,150.5404815673828,162.1999969482422,5550800,140.04624938964844,148.92999267578125,7943400,302.694580078125,305.07000732421875,15924400,322.4300231933594,328.6499938964844,16505900,43.48958969116211,43.52000045776367,373064000,266.5,266.5,103704000
2023-09-20,173.2974853515625,175.49000549316406,58436200,135.2899932861328,135.2899932861328,46263700,151.199462890625,162.91000366210938,3837400,139.45382690429688,148.3000030517578,7332000,297.33673095703125,299.6700134277344,19379500,314.69915771484375,320.7699890136719,21436500,42.20948791503906,42.23899841308594,367108000,262.5899963378906,262.5899963378906,122514600
2023-09-21,171.75697326660156,173.92999267578125,63149100,129.3300018310547,129.3300018310547,70343300,150.039306640625,161.66000366210938,4526700,138.36302185058594,147.13999938964844,8052400,293.4273681640625,295.7300109863281,21319600,313.4826354980469,319.5299987792969,35560400,40.98834228515625,41.016998291015625,450736000,255.6999969482422,255.6999969482422,119951500
2023-09-22,172.60623168945312,174.7899932861328,56725400,129.1199951171875,129.1199951171875,59904300,148.96270751953125,160.5,4976700,137.03712463378906,145.72999572753906,7071700,296.751220703125,299.0799865722656,25369600,311.0102844238281,317.010009765625,21447900,41.58092498779297,41.61000061035156,479236000,244.8800048828125,244.8800048828125,127524100
2023-09-25,173.88009643554688,176.0800018310547,46172700,131.27000427246094,131.27000427246094,46017800,148.7399444580078,160.25999450683594,6722500,137.71417236328125,146.4499969482422,7044700,298.48760986328125,300.8299865722656,18987000,311.5302429199219,317.5400085449219,17836000,42.19249725341797,42.22200012207031,419091000,246.99000549316406,246.99000549316406,104636600
2023-09-26,169.81158447265625,171.9600067138672,64588900,125.9800033569336,125.9800033569336,73048200,147.58912658691406,159.02000427246094,4904800,136.28482055664062,144.92999267578125,7468400,296.6321716308594,298.9599914550781,19417200,306.23248291015625,312.1400146484375,26297600,41.881710052490234,41.9109992980957,402282000,244.1199951171875,244.1199951171875,101993600
2023-09-27,168.3007049560547,170.42999267578125,66921800,125.9800033569336,125.9800033569336,66553400,145.81639099121094,157.11000061035156,10211600,137.08412170410156,145.77999877929688,6717800,295.4217224121094,297.739990234375,36429800,306.8701171875,312.7900085449219,19410100,42.43832015991211,42.46799850463867,444935000,240.5,240.5,136597200
2023-09-28,168.55746459960938,170.69000244140625,56294400,125.9800033569336,125.9800033569336,54555000,145.60293579101562,156.8800048828125,7861900,138.78616333007812,147.58999633789062,8868100,301.5932312011719,303.9599914550781,22167100,307.7041320800781,313.6400146484375,19683600,43.05888748168945,43.0890007019043,424663000,246.3800048828125,246.3800048828125,117058900
2023-09-29,169.0709686279297,171.2100067138672,51861100,127.12000274658203,127.12000274658203,62411700,144.55416870117188,155.75,7680700,136.3695068359375,145.02000427246094,11917800,297.8724670410156,300.2099914550781,25373700,309.77410888671875,315.75,24147300,43.468605041503906,43.499000549316406,397830000,250.22000122070312,250.22000122070312,128522700
2023-10-02,171.5792236328125,173.75,52164500,129.4600067138672,129.4600067138672,48029700,143.9972686767578,155.14999389648438,7259700,135.19406127929688,143.77000427246094,9170600,304.43096923828125,306.82000732421875,16265600,315.70965576171875,321.79998779296875,20570000,44.75071334838867,44.78200149536133,433298000,251.60000610351562,251.60000610351562,123810400
2023-10-03,170.24606323242188,172.39999389648438,49594600,124.72000122070312,124.72000122070312,51565000,144.17364501953125,155.33999633789062,5740800,134.19729614257812,142.7100067138672,9431100,298.5967712402344,300.94000244140625,17362300,307.45880126953125,313.3900146484375,21033500,43.48658752441406,43.516998291015625,470850000,246.52999877929688,246.52999877929688,101985300
2023-10-04,171.49034118652344,173.66000366210938,53020300,127.0,127.0,44203900,144.34068298339844,155.52000427246094,4955200,134.79908752441406,143.35000610351562,8128700,303.20062255859375,305.5799865722656,16880500,312.9234619140625,318.9599914550781,20720100,44.010223388671875,44.04100036621094,361821000,261.1600036621094,261.1600036621094,129721600
2023-10-05,172.7247314453125,174.91000366210938,48527900,125.95999908447266,125.95999908447266,39660600,145.84423828125,157.13999938964844,5993300,135.36749267578125,142.89999389648438,8576200,302.41680908203125,304.7900085449219,19130000,313.31585693359375,319.3599853515625,16965600,44.65677261352539,44.6879997253418,393483000,260.04998779296875,260.04998779296875,119159200
2023-10-06,175.27249145507812,177.49000549316406,57266700,127.95999908447266,127.95999908447266,46836700,146.3083038330078,157.63999938964844,5802200,137.4514923095703,145.10000610351562,10270600,312.97393798828125,315.42999267578125,21803900,321.0663146972656,327.260009765625,25673600,45.73002243041992,45.762001037597656,434436000,260.5299987792969,260.5299987792969,118121800
2023-10-09,176.7537841796875,178.99000549316406,42390800,128.25999450683594,128.25999450683594,38773700,147.14358520507812,158.5399932861328,4414100,137.138916015625,144.77000427246094,6964900,315.88116455078125,318.3599853515625,22503700,323.5779113769531,329.82000732421875,19891200,45.241363525390625,45.27299880981445,409675000,259.6700134277344,259.6700134277344,101377900
2023-10-10,176.1612548828125,178.38999938964844,43698000,129.47999572753906,129.47999572753906,42178600,146.97653198242188,158.36000061035156,5273500,137.97250366210938,145.64999389648438,11288800,319.33404541015625,321.8399963378906,19038000,322.1749267578125,328.3900146484375,20557100,45.765995025634766,45.79800033569336,368582000,263.6199951171875,263.6199951171875,122656000
2023-10-11,177.55360412597656,179.8000030517578,47551100,131.8300018310547,131.8300018310547,40741800,144.95321655273438,156.17999267578125,6922900,138.44613647460938,146.14999389648438,8698200,325.2674560546875,327.82000732421875,22036300,326.128662109375,332.4200134277344,20063200,46.77328872680664,46.805999755859375,378137000,262.989990234375,262.989990234375,103706300
2023-10-12,178.4522705078125,180.7100067138672,56743100,132.3300018310547,132.3300018310547,55528600,145.0924530029297,156.3300018310547,5792400,138.12408447265625,145.80999755859375,10484400,321.635986328125,324.1600036621094,20530500,324.89251708984375,331.1600036621094,19313100,46.912193298339844,46.94499969482422,481325000,258.8699951171875,258.8699951171875,111508100
2023-10-13,176.61550903320312,178.85000610351562,51427100,129.7899932861328,129.7899932861328,45786600,145.5750732421875,156.85000610351562,5359800,140.1986083984375,148.0,29427000,312.2396545410156,314.69000244140625,21341000,321.5273742675781,327.7300109863281,21072400,45.42922592163086,45.46099853515625,474115000,251.1199951171875,251.1199951171875,102073800
2023-10-16,176.4871368408203,178.72000122070312,52517000,132.5500030517578,132.5500030517578,42832900,146.20619201660156,157.52999877929688,6408100,140.05654907226562,147.85000610351562,12663500,318.64935302734375,321.1499938964844,16536100,326.3445129394531,332.6400146484375,22158000,46.06278991699219,46.095001220703125,375099000,253.9199981689453,253.9199981689453,88917200
2023-10-17,174.93673706054688,177.14999389648438,57549400,131.47000122070312,131.47000122070312,49344600,144.86972045898438,156.08999633789062,12244400,139.75340270996094,147.52999877929688,11482700,321.4772033691406,324.0,16387800,325.77545166015625,332.05999755859375,18338500,43.90729522705078,43.9379997253418,812333000,254.85000610351562,254.85000610351562,93562900
2023-10-18,173.64309692382812,175.83999633789062,54764400,128.1300048828125,128.1300048828125,42699500,141.7512664794922,152.72999572753906,9097300,138.21881103515625,145.91000366210938,9620300,314.5019836425781,316.9700012207031,16851000,323.86236572265625,330.1099853515625,23153600,42.16651153564453,42.19599914550781,627294000,242.67999267578125,242.67999267578125,125147800
2023-10-19,173.26788330078125,175.4600067138672,59302900,128.39999389648438,128.39999389648438,60961400,141.37071228027344,152.32000732421875,7733800,137.63148498535156,145.2899932861328,11143600,310.3743896484375,312.80999755859375,18709200,325.0494689941406,331.32000732421875,25052100,42.071590423583984,42.10100173950195,501233000,220.11000061035156,220.11000061035156,170772700
2023-10-20,170.7201385498047,172.8800048828125,64244000,125.16999816894531,125.16999816894531,56406400,142.0018310546875,153.0,7207000,135.4148406982422,142.9499969482422,13332900,306.2467041015625,308.6499938964844,22312300,320.4875183105469,326.6700134277344,25027700,41.35807800292969,41.387001037597656,477266000,211.99000549316406,211.99000549316406,138010100
2023-10-23,170.83860778808594,173.0,55980100,126.55999755859375,126.55999755859375,48260000,140.50755310058594,151.38999938964844,5874000,133.56759643554688,141.0,10133400,311.5649719238281,314.010009765625,17796800,323.08734130859375,329.32000732421875,24374700,42.944969177246094,42.974998474121094,478530000,212.0800018310547,212.0800018310547,150683400
2023-10-24,171.27308654785156,173.44000244140625,43816600,128.55999755859375,128.55999755859375,46477400,140.3590545654297,151.22999572753906,6155300,133.72866821289062,141.1699981689453,8881400,310.1163635253906,312.54998779296875,19525500,324.2744140625,330.5299987792969,31153600,43.63248825073242,43.66299819946289,401463000,216.52000427246094,216.52000427246094,118231100
2023-10-25,168.96234130859375,171.10000610351562,57157000,121.38999938964844,121.38999938964844,74577500,140.6746063232422,151.57000732421875,5880800,132.99925231933594,140.39999389648438,8242600,297.19775390625,299.5299987792969,42192500,334.2225341796875,340.6700134277344,55053800,41.74980545043945,41.77899932861328,398379000,212.4199981689453,212.4199981689453,107065100
2023-10-26,164.80491638183594,166.88999938964844,70625300,119.56999969482422,119.56999969482422,100419500,138.2893524169922,149.0,7612500,133.3402862548828,140.75999450683594,9109400,286.1048278808594,288.3500061035156,66684100,321.68438720703125,327.8900146484375,37828500,40.297821044921875,40.32600021362305,541001000,205.75999450683594,205.75999450683594,115112600
